"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM","effect_size"
0.18903287180381,0.110403158202366,2.77418693526421,0.0065387987144819,0.212105124932088,-2.36778448922568,100003151,"100003151","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1936,"NAMED","MJLXQSQYKZWZCB-DQFWFXSYSA-N","[O-]C(C[C@H](C[N+](C)(C)C)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)=O","linoleoylcarnitine (C18:2)*","linoleoylcarnitine (C18:2)*","36816-10-1",4952667,"HMDB0006469",NA,6450015,NA,NA,NA,46223,46223,46223,402,402,402,159669,159669,159669,"Pos Late","Pos Late","Pos Late",159669,46223,402,"Pos Late",0.600330704483296
-0.473288523172232,-0.115049319778682,-2.73593256627355,0.00729303893649864,0.212105124932088,-2.45342514340887,100002106,"100002106","Lipid","Sphingomyelins",3183,"NAMED","NBEADXWAAWCCDG-QDDWGVBQSA-N","O=C(CCCCCCC/C=C\CCCCCCCC)N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H]","sphingomyelin (d18:1/18:1, d18:2/18:0)","sphingomyelin (d18:1/18:1, d18:2/18:0)","108392-10-5",4947837,"HMDB0012101",NA,6443882,"SM 36:2;O2","Unknown","Unknown",37529,37529,37529,402,402,402,164200,164200,164200,"Pos Late","Pos Late","Pos Late",164200,37529,402,"Pos Late",-0.592052505204869
0.226170969993459,-0.042425530357407,2.73261756908081,0.00736187263310731,0.212105124932088,-2.46078928256198,100001570,"100001570","Lipid","Lysophospholipid",2726,"NAMED","DBHKHNGBVGWQJE-HZJYTTRNSA-N","O=P(OCC(O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(O)OCCN","1-linoleoyl-GPE (18:2)*","1-linoleoyl-GPE (18:2)*",NA,21403170,"HMDB0011507",NA,52925130,"LPE 18:2","LPE 18:2","LPE 18:2/0:0",36600,36600,36600,402,402,402,158788,158788,158788,"Pos Late","Pos Late","Pos Late",158788,36600,402,"Pos Late",0.591335143813399
-0.309994111180226,0.039509200634974,-2.71613794873201,0.00771291363389411,0.212105124932088,-2.49728534953277,100008991,"100008991","Lipid","Phosphatidylethanolamine (PE)",2463,"NAMED","MPWUZHVZZKSTPV-MADBQMNMSA-N","O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*","1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*",NA,7825749,"HMDB0008946",NA,9546799,"PE 38:6","PE 16:0_22:6","Unknown",52465,52465,52465,402,402,402,165133,165133,165133,"Pos Late","Pos Late","Pos Late",165133,52465,402,"Pos Late",-0.587768973860014
-0.648985446465122,-0.300152600800604,-2.68660418494763,0.00838030088493471,0.215094389379991,-2.5622201848037,100020214,"100020214","Lipid","Primary Bile Acid Metabolism",3537,"NAMED","ZQYUKJFJPJDMMR-PRRFOZOMSA-N","CC(C1CCC2C3[C@H]([C@H]([C@@]4(C[C@@H](CC[C@@]4(C3CC[C@]12C)C)O)[H])O)O)CCC(NCC(O)=O)=O","glyco-beta-muricholate**","glyco-beta-muricholate**",NA,NA,NA,NA,NA,NA,NA,NA,62066,62066,62066,209,209,209,218872,218872,218872,"Neg","Neg","Neg",218872,62066,209,"Neg",-0.581377903022882
-0.708457017963935,-0.607968990188658,-2.54654718963922,0.0123127814902279,0.2789166753728,-2.86177006518008,100020542,"100020542","Lipid","Androgenic Steroids",3425,"NAMED","BRPLOVMHAFXVOQ-KXVRARTKSA-N","O[C@@H]1[C@@]2([H])[C@](CCC3[C@]2(C)CC[C@H](O[C@@H]4O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]4O)C3)([H])[C@@]5([H])[C@](C(CC5)=O)(C)C1","11beta-hydroxyetiocholanolone glucuronide*","11beta-hydroxyetiocholanolone glucuronide*","17181-15-6",NA,NA,NA,NA,NA,NA,NA,64418,64418,64418,209,209,209,237607,237607,237607,"Neg","Neg","Neg",237607,64418,209,"Neg",-0.551069738280082
-0.138775276239252,-0.0336743429750749,-2.54645625185542,0.0123158012502275,0.2789166753728,-2.86196010370233,100009130,"100009130","Lipid","Phosphatidylcholine (PC)",2403,"NAMED","FPEVDFOXMCHLKL-KFDYCXSYSA-N","O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*",NA,24766785,"HMDB0008123",NA,24778955,"PC 40:7","PC 18:1_22:6","Unknown",52697,52697,52697,402,402,402,165470,165470,165470,"Pos Late","Pos Late","Pos Late",165470,52697,402,"Pos Late",-0.551050059453425
0.265413577188723,-0.0488452388171406,2.5215434897348,0.0131700786485027,0.281693348870752,-2.91386117400602,100005371,"100005371","Lipid","Lysophospholipid",2736,"NAMED","RNWSKZCVPICGIX-DQXFYRDTSA-N","O=C(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC[C@@](O)([H])COP(OCCN)(O)=O","1-dihomo-linolenoyl-GPE (20:3n3 or n6)*","1-dihomo-linolenoyl-GPE (20:3n3 or n6)*",NA,NA,"HMDB0011514,HMDB0011516",NA,NA,"LPE 20:3","LPE 20:3","LPE 20:3/0:0",44630,44630,44630,209,209,209,142531,142531,142531,"Neg","Neg","Neg",142531,44630,209,"Neg",0.545658967799008
0.341836285831728,-0.174806419882766,2.48530129377178,0.0145037566601055,0.293891911270558,-2.98841937558861,100020864,"100020864","Lipid","Lysophospholipid",2658,"NAMED","SRRQPVVYXBTRQK-UHFFFAOYSA-N","OC(COP(OCC[N+](C)(C)C)([O-])=O)COC(CCCCCCCCCCCCCCCC)=O","1-(14 or 15)-methylpalmitoyl-GPC (a17:0 or i17:0)*","1-(14 or 15)-methylpalmitoyl-GPC (a17:0 or i17:0)*",NA,NA,NA,NA,NA,"LPC 17:0","LPC 16:0(Me)","LPC 16:0(Me)/0:0",62782,62782,62782,209,209,209,220396,220396,220396,"Neg","Neg","Neg",220396,62782,209,"Neg",0.537816200335167
0.296491716667882,0.0109144987700013,2.45772118550782,0.0156012593998019,0.300324243446186,-3.04462581584625,100001993,"100001993","Lipid","Pregnenolone Steroids",3328,"NAMED","RKYCGXFEFAPXIP-BWUXAKENSA-N","C[C@@]12C(CCC3C2CC[C@@]4(C)C3CCC4C(OS(=O)(O)=O)C)=CC(OS(=O)(O)=O)CC1","pregnenediol disulfate (C21H34O8S2)*","pregnen-diol disulfate*",NA,NA,NA,NA,NA,NA,NA,NA,32562,32562,32562,209,209,209,149820,149820,149820,"Neg","Neg","Neg",149820,32562,209,"Neg",0.531847898194687
