"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM","effect_size"
-0.0584540895878642,-0.0590837361805534,-1.35257418070355,0.177149409215514,0.681332853261193,-5.11392028819622,267,"267","Lipid","Phospholipid Metabolism",2278,"NAMED","YHHSONZFOIEMCP-UHFFFAOYSA-N","C[N+](C)(CCOP(O)([O-])=O)C","choline phosphate","phosphocholine","72556-74-2",119298,"HMDB0001565","C00588",1014,NA,NA,NA,34396,34396,34396,400,400,400,156099,156099,156099,"Pos Early","Pos Early","Pos Early",156099,34396,400,"Pos Early",-0.151515855668862
-0.0772000466913865,0.0171502325446943,-1.34761197805109,0.178739267998391,0.681332853261193,-5.12017320391199,100000656,"100000656","Lipid","Lysophospholipid",2776,"NAMED","MXAFDFDAIFZFET-CLBYPKMISA-N","[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCCCCCCCCCCCC)=O)O)=O)([C@]1(O)[H])[H])O","1-stearoyl-GPI (18:0)","1-stearoyl-GPI (18:0)","796963-93-4",21403067,"HMDB0240261",NA,7158113542607490,"LPI 18:0","LPI 18:0","LPI 18:0/0:0",19324,19324,19324,209,209,209,128173,128173,128173,"Neg","Neg","Neg",128173,19324,209,"Neg",-0.15095998790825
-0.284107379085939,-0.489232506342957,-1.34020039919544,0.181133715592909,0.68247432943466,-5.12947031564478,1668,"1668","Lipid","Secondary Bile Acid Metabolism",3559,"NAMED","AWDRATDZQPNJFN-RZGBOAIJSA-N","C[C@@]12[C@@]([H])(CC[C@]2([H])[C@@H](CCC(NCCS(O)(=O)=O)=O)C)[C@@](CC[C@@]3([H])[C@@]4(CC[C@@H](O)C3)C)([H])[C@@]4([H])C[C@@H]1O","taurodeoxycholate","taurodeoxycholate","207737-97-1",2015539,"HMDB0000896","C05463",2733768,NA,NA,NA,12261,12261,12261,209,209,209,124839,124839,124839,"Neg","Neg","Neg",124839,12261,209,"Neg",-0.150129740127247
0.0357179012390515,-0.022160452057509,1.33147296567383,0.183983453547574,0.68247432943466,-5.14035314790081,100001571,"100001571","Lipid","Lysophospholipid",2739,"NAMED","ROPRRXYVXLDXQO-XSQXPFHXSA-N","NCCOP(OC[C@@](O)([H])COC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)(O)=O","1-arachidonoyl-GPE (20:4n6)*","1-arachidonoyl-GPE (20:4n6)*",NA,21403171,"HMDB0011517",NA,42607465,"LPE 20:4","LPE 20:4(5,8,11,14)","LPE 20:4(5,8,11,14)/0:0",35186,35186,35186,402,402,402,158719,158719,158719,"Pos Late","Pos Late","Pos Late",158719,35186,402,"Pos Late",0.149152089824081
-0.143015189241081,-0.0985898676491743,-1.33033871373172,0.184356701977155,0.68247432943466,-5.14176229356293,100001279,"100001279","Lipid","Secondary Bile Acid Metabolism",3595,"NAMED","DKPMWHFRUGMUKF-OAEKOJLISA-N","C[C@]12CC[C@@H](O)C[C@@]1([H])[C@@H](O)[C@@H](O)C3C2CC[C@@]4(C)C3CCC4C(CCC(O)=O)C","hyocholate (gamma-muricholate)","hyocholate","547-75-1",21403098,"HMDB0000760","C17649",92805,NA,NA,NA,34093,34093,34093,209,209,209,126896,126896,126896,"Neg","Neg","Neg",126896,34093,209,"Neg",-0.149025030505631
-0.0489590242412177,0.0950465975824704,-1.31385962925436,0.189836861296898,0.683796152462953,-5.16210229652812,100001876,"100001876","Lipid","Sphingolipid Synthesis",3063,"NAMED","YHEDRJPUIRMZMP-UHFFFAOYSA-N","OP(O)(OCC(C(CCCCCCCCCCCCCCC)O)N)=O","sphinganine-1-phosphate","sphinganine-1-phosphate","19794-97-9",505,"HMDB0001383",NA,520,NA,NA,NA,52605,52605,52605,402,402,402,165336,165336,165336,"Pos Late","Pos Late","Pos Late",165336,52605,402,"Pos Late",-0.147179037420115
-0.0646302190886194,0.00962738181160826,-1.31258290578101,0.19026684468889,0.683796152462953,-5.16366759196771,100001555,"100001555","Lipid","Lysophospholipid",2662,"NAMED","IQGPMZRCLCCXAG-VWLOTQADSA-N","OC[C@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","2-stearoyl-GPC (18:0)*","2-stearoyl-GPC* (18:0)*",NA,8383879,"HMDB0011128",NA,24779491,"LPC 18:0","LPC 18:0","LPC 0:0/18:0",35255,35255,35255,209,209,209,213240,213240,213240,"Neg","Neg","Neg",213240,35255,209,"Neg",-0.147036018388496
-0.159995675373421,-0.110041533852027,-1.31055532377252,0.190950558617448,0.683796152462953,-5.16615050604326,100002796,"100002796","Lipid","Medium Chain Fatty Acid",1540,"NAMED","XKZKQTCECFWKBN-SREVYHEPSA-N","OC(CC\C=C/CCCCC)=O","cis-4-decenoate (10:1n6)*","cis-4-decenoate (10:1n6)*","505-90-8",4471776,"HMDB0004980",NA,5282726,NA,NA,NA,62873,62873,62873,209,209,209,220667,220667,220667,"Neg","Neg","Neg",220667,62873,209,"Neg",-0.146808887908454
0.0993289532591842,0.109951563032484,1.3044301663231,0.193027034263682,0.683796152462953,-5.17362813643476,100015593,"100015593","Lipid","Phosphatidylethanolamine (PE)",2486,"NAMED","DPRXQVIZBLENFV-UFHXWEBOSA-N","CCCCCCCCCCCCCCCCCC(OCC(OC(CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)COP(O)(OCCN)=O)=O","1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n6)*","1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n6)*",NA,NA,"HMDB0009010",NA,53479611,"PE 40:5","PE 18:0_22:5(4,7,10,13,16)","Unknown",57338,57338,57338,402,402,402,210839,210839,210839,"Pos Late","Pos Late","Pos Late",210839,57338,402,"Pos Late",0.146122745525067
-0.076994467412776,-0.158974928369491,-1.30276551067597,0.193594235372628,0.683796152462953,-5.17565437303308,100001554,"100001554","Lipid","Lysophospholipid",2683,"NAMED","IGJKYDBBINVMLH-JXRLJXCWSA-N","OC[C@](OC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O","2-arachidonoyl-GPC (20:4)*","2-arachidonoyl-GPC (20:4)*",NA,21403158,"HMDB0061699",NA,52924038,"LPC 20:4","LPC 20:4","LPC 0:0/20:4",33387,33387,33387,209,209,209,142527,142527,142527,"Neg","Neg","Neg",142527,33387,209,"Neg",-0.145936270189099
-0.155134677057604,-0.359018395351444,-1.29184944770411,0.197344182589186,0.690004708566006,-5.18887812214514,100006642,"100006642","Lipid","Secondary Bile Acid Metabolism",3610,"NAMED","QJZCNFGUZPMYAX-WWZCPACMSA-N","OS(OC1CC[C@@]2(C)[C@@](CC[C@]3([H])[C@]2([H])C[C@H](O)[C@@]4(C)[C@]3(CC[C@@H]4[C@H](C)CCC(NCC(O)=O)=O)[H])([H])C1)(=O)=O","glycodeoxycholate 3-sulfate","glycodeoxycholate 3-sulfate",NA,NA,"HMDB0341325",NA,101602538,NA,NA,NA,52975,52975,52975,209,209,209,166126,166126,166126,"Neg","Neg","Neg",166126,52975,209,"Neg",-0.144713448812414
0.0391580346750868,0.0110629264043671,1.28250926866849,0.20059466580367,0.690004708566006,-5.20010557498627,100009014,"100009014","Lipid","Plasmalogen",2868,"NAMED","IOYKZPNDXIIXLN-LOQSCQKMSA-N","[H][C@](OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)CO/C=C\CCCCCCCCCCCCCC","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*",NA,24767495,"HMDB0011220",NA,NA,"PC O-36:5","PC P-16:0_20:4","PC P-16:0/20:4",52689,52689,52689,402,402,402,165459,165459,165459,"Pos Late","Pos Late","Pos Late",165459,52689,402,"Pos Late",0.143667158532093
-0.0334952041711459,-0.0624485751821037,-1.27745778162759,0.202368965167397,0.690004708566006,-5.20614417889907,100006379,"100006379","Amino Acid","Tryptophan Metabolism",268,"NAMED","CPXSBHKDEPPWIX-RAYCSJGISA-N","N[C@H](C(O)=O)CC1=C([C@H]([C@H]([C@@H](O)[C@@H]2O)O)O[C@@H]2CO)NC3=CC=CC=C13","C-glycosyltryptophan","C-glycosyltryptophan","180509-18-6",9157171,"HMDB0240296",NA,10981970,NA,NA,NA,48782,48782,48782,400,209,400,157831,155139,157831,"Pos Early","Neg","Pos Early",157831,48782,400,"Pos Early",-0.14310128910155
-0.0860814854969859,-0.0182084155812983,-1.27373096257418,0.203685799587458,0.690004708566006,-5.21058398543872,100001335,"100001335","Lipid","Long Chain Monounsaturated Fatty Acid",1588,"NAMED","BITHHVVYSMSWAG-KTKRTIGZSA-N","O=C(O)CCCCCCCCC/C=C\CCCCCCCC","eicosenoate (20:1)","eicosenoate (20:1n9 or 1n11)",NA,4445895,"HMDB0002231,HMDB0062436","C16526",5282768528276989952,NA,NA,NA,33587,33587,33587,209,209,209,143715,143715,143715,"Neg","Neg","Neg",143715,33587,209,"Neg",-0.14268380946468
-0.0809376397153904,-0.0663940655811547,-1.27196133600045,0.204313082536428,0.690004708566006,-5.21268773398071,100008930,"100008930","Lipid","Long Chain Monounsaturated Fatty Acid",1578,"NAMED","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","OC(CCCCCCC/C=C\CCCCCCCC)=O","oleate/vaccenate (18:1)","oleate/vaccenate (18:1)",NA,NA,"HMDB0003231,HMDB0000573,HMDB0240219,HMDB0000207","C21944,C08367,C01712,C00712",5.28276163751752e+25,NA,NA,NA,52285,52285,52285,209,209,209,164313,164313,164313,"Neg","Neg","Neg",164313,52285,209,"Neg",-0.142485575247024
0.128549331736809,0.0216113932107181,1.25960220631791,0.208733448694096,0.691090662745219,-5.22729970500311,100001784,"100001784","Lipid","Lysophospholipid",2717,"NAMED","DSOWUEHXZJUNID-FPLPWBNLSA-N","O=P(OCCN)(O)OCC(O)COC(CCCCCCC/C=C\CCCCCC)=O","1-palmitoleoyl-GPE (16:1)*","1-palmitoleoyl-GPE (16:1)*",NA,NA,"HMDB0011474",NA,53480923,"LPE 16:1","LPE 16:1","LPE 16:1/0:0",34565,34565,34565,402,402,402,158671,158671,158671,"Pos Late","Pos Late","Pos Late",158671,34565,402,"Pos Late",0.141101101008281
-0.0347036170724092,-0.00952430515600359,-1.25294502426474,0.211142733418516,0.691090662745219,-5.23511202796568,100001415,"100001415","Nucleotide","Purine Metabolism, Adenine containing",4367,"NAMED","UNUYMBPXEFMLNW-HZPYULPISA-N","OC(C)C(C(O)=O)NC(NC1=NC=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)=O","N6-carbamoylthreonyladenosine","N6-carbamoylthreonyladenosine","24719-82-2",141829,"HMDB0041623",NA,161466,NA,NA,NA,35157,35157,35157,209,209,209,126974,126974,126974,"Neg","Neg","Neg",126974,35157,209,"Neg",-0.140355361033706
-0.059642596379507,0.056034567063335,-1.24864346910914,0.212710840852318,0.691090662745219,-5.24013793112765,424,"424","Lipid","Long Chain Saturated Fatty Acid",1555,"NAMED","IPCSVZSSVZVIGE-UHFFFAOYSA-N","OC(CCCCCCCCCCCCCCC)=O","palmitate (16:0)","palmitate (16:0)","57-10-3",960,"HMDB0000220","C00249",985,NA,NA,NA,1336,1336,1336,209,209,209,125720,125720,125720,"Neg","Neg","Neg",125720,1336,209,"Neg",-0.13987349924793
0.0746410830397368,0.0245805374070766,1.2419099094689,0.215181851048413,0.691090662745219,-5.24797126968645,100009139,"100009139","Lipid","Phosphatidylcholine (PC)",2311,"NAMED","SRQSAJRUMDQMMS-NLDJLLEISA-N","O=C(CCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*","1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*",NA,24766559,"HMDB0007883",NA,24778634,"PC 34:4","PC 14:0_20:4","Unknown",53195,53195,53195,402,402,402,166625,166625,166625,"Pos Late","Pos Late","Pos Late",166625,53195,402,"Pos Late",0.139119203428046
0.0716186840583402,0.12539650465672,1.24033338021683,0.215763379515602,0.691090662745219,-5.24979923359999,100008984,"100008984","Lipid","Phosphatidylcholine (PC)",2324,"NAMED","QIBZFHLFHCIUOT-HTXNQAPBSA-N","CCCCCCCCCCCCCCCC(OCC(OC(CCCCCCC/C=C/CCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O","1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*","1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*",NA,NA,"HMDB0007969",NA,6443788,"PC 32:1","PC 16:0_16:1","Unknown",52470,52470,52470,402,402,402,165143,165143,165143,"Pos Late","Pos Late","Pos Late",165143,52470,402,"Pos Late",0.138942600043165
-0.0768898144479335,0.0552427255077615,-1.23712662743542,0.216949749704375,0.691090662745219,-5.25351032728896,100002027,"100002027","Lipid","Androgenic Steroids",3436,"NAMED","VPDALJSLCNNODJ-IUIQAQCZSA-N","O[C@@H]1CCC2C3CCC4=CC(OS(=O)(O)=O)CC[C@]4(C)C3CC[C@@]21C","androstenediol (3alpha, 17alpha) monosulfate (3)","androstenediol (3alpha, 17alpha) monosulfate (3)",NA,NA,NA,NA,NA,NA,NA,NA,37209,37209,37209,209,209,209,144214,144214,144214,"Neg","Neg","Neg",144214,37209,209,"Neg",-0.138583378420776
-0.0773315198839229,0.0705749075603599,-1.236452030935,0.217199922577069,0.691090662745219,-5.25428981006602,100003901,"100003901","Lipid","Lysophospholipid",2723,"NAMED","KIHAGWUUUHJRMS-JOCHJYFZSA-N","OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O","2-stearoyl-GPE (18:0)*","2-stearoyl-GPE (18:0)*",NA,24769218,"HMDB0011129",NA,9065845353480660,"LPE 18:0","LPE 18:0","LPE 0:0/18:0",41220,41220,41220,209,209,209,142786,142786,142786,"Neg","Neg","Neg",142786,41220,209,"Neg",-0.138507809873446
-0.0309451026233365,-0.0838751487906141,-1.22228364977315,0.222502110046802,0.702158298098513,-5.27056402894891,100001359,"100001359","Energy","TCA Cycle",1481,"NAMED",NA,NA,"aconitate [cis or trans]","aconitate [cis or trans]",NA,NA,"HMDB0000958,HMDB000072","C004174,C02341",444212643757,NA,NA,NA,46173,46173,46173,209,209,209,144239,144239,144239,"Neg","Neg","Neg",144239,46173,209,"Neg",-0.136920662620595
0.0665016745806359,0.0390215348413966,1.21663923736785,0.22464066122035,0.703143533088087,-5.27699537812377,100009142,"100009142","Lipid","Phosphatidylcholine (PC)",2383,"NAMED","GLPAGCOJQYNMCC-NEEAVLKMSA-N","O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*",NA,24766719,"HMDB0008055",NA,24778871,"PC 40:5","PC 18:0_22:5(4,7,10,13,16)","Unknown",52700,52700,52700,402,402,402,165473,165473,165473,"Pos Late","Pos Late","Pos Late",165473,52700,402,"Pos Late",0.136288373473325
0.0546847578758485,0.102544640669655,1.19938334031921,0.231268780992936,0.708243703619547,-5.29647482267569,100009026,"100009026","Lipid","Dihydrosphingomyelins",3163,"NAMED","FONAXCRWZQFJHY-JCGOJSMZSA-N","[H][C@](NC(CCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])CCCCCCCCCCCCCCC","behenoyl dihydrosphingomyelin (d18:0/22:0)*","behenoyl dihydrosphingomyelin (d18:0/22:0)*",NA,24846880,"HMDB0012091",NA,44260132,"SM 40:0;O2","SM 18:0;O2_22:0","SM 18:0;O2/22:0",57331,57331,57331,402,402,402,210829,210829,210829,"Pos Late","Pos Late","Pos Late",210829,57331,402,"Pos Late",0.134355361558741
-0.0445500208018463,-0.034976264297561,-1.19645315039485,0.232408012009119,0.708243703619547,-5.29975521738235,100001553,"100001553","Lipid","Lysophospholipid",2679,"NAMED","YYQVCMMXPIJVHY-ZOIJLGJPSA-N","C[N+](C)(C)CCOP(OC[C@@](O)([H])COC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)([O-])=O","1-dihomo-linoleoyl-GPC (20:2)*","1-eicosadienoyl-GPC* (20:2)*",NA,21403157,"HMDB0010392",NA,NA,"LPC 20:2","LPC 20:2","LPC 20:2/0:0",33871,33871,33871,402,402,402,158577,158577,158577,"Pos Late","Pos Late","Pos Late",158577,33871,402,"Pos Late",-0.134027120609006
-0.016840541643067,0.0180284171055779,-1.19526978941473,0.23286885123748,0.708243703619547,-5.30107796744174,572,"572","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1262,"NAMED","WQZGKKKJIJFFOK-DVKNGEFBSA-N","O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","glucose","glucose","50-99-7",71358,"HMDB0000122","C00031",5793,NA,NA,NA,48152,48152,48152,305,305,305,151982,151982,151982,"Polar","Polar","Polar",151982,48152,305,"Polar",-0.133894560078111
-0.0340852175687395,0.045082720841825,-1.19146741902907,0.234355231875782,0.708243703619547,-5.30531877102019,100000626,"100000626","Lipid","Sphingosines",3225,"NAMED","DUYSYHSSBDVJSM-KRWOKUGFSA-N","OP([O-])(OC[C@@]([H])([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[NH3+])=O","sphingosine 1-phosphate","sphingosine 1-phosphate","26993-30-6",4446673,"HMDB0000277","C06124",5283560,NA,NA,NA,34445,34445,34445,402,402,402,158668,158668,158668,"Pos Late","Pos Late","Pos Late",158668,34445,402,"Pos Late",-0.1334686171533
-0.0641268018865369,0.00523249716687198,-1.17632488774413,0.240341910670659,0.708243703619547,-5.32207428552993,100005350,"100005350","Lipid","Lysophospholipid",2668,"NAMED","WKQNRCYKYCKESD-YHTMAJSVSA-N","C[N+](CCOP(OCC(O)COC(CCCCCCC/C=C/C/C=C/C/C=C/CC)=O)([O-])=O)(C)C","1-linolenoyl-GPC (18:3)*","1-linolenoyl-GPC (18:3)*",NA,NA,"HMDB0010388","C04100",NA,"LPC 18:3","LPC 18:3","LPC 18:3/0:0",45951,45951,45951,402,402,402,159653,159653,159653,"Pos Late","Pos Late","Pos Late",159653,45951,402,"Pos Late",-0.131772345246471
0.0483138400290868,-0.0510040224673652,1.16579098009084,0.244569630849467,0.708243703619547,-5.33360517378696,100015745,"100015745","Lipid","Hexosylceramides (HCER)",3145,"NAMED","WYTRSDHGWSSQLK-PCKKJQKNSA-N","OC(/C=C/CCCCCCCC/C=C\CCC)C(COC1C(O)C(O)C(O)C(CO)O1)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O","glycosyl ceramide (d18:2/24:1, d18:1/24:2)*","glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",NA,NA,NA,NA,NA,"HexCer 42:3;O2","Unknown","Unknown",57453,57453,57453,402,402,402,211107,211107,211107,"Pos Late","Pos Late","Pos Late",211107,57453,402,"Pos Late",0.130592333048696
0.0722050647070645,0.0416050990168791,1.15902542736464,0.247312451907058,0.708243703619547,-5.34095684301485,100000672,"100000672","Lipid","Phosphatidylcholine (PC)",2307,"NAMED","RFVFQQWKPSOBED-PSXMRANNSA-N","CCCCCCCCCCCCCCCC(O[C@](COC(CCCCCCCCCCCCC)=O)(COP([O-])(OCC[N+](C)(C)C)=O)[H])=O","1-myristoyl-2-palmitoyl-GPC (14:0/16:0)","1-myristoyl-2-palmitoyl-GPC (14:0/16:0)","69525-80-0",114798,"HMDB0007869",NA,129657,"PC 30:0","PC 14:0_16:0","Unknown",19258,19258,19258,402,402,402,164196,164196,164196,"Pos Late","Pos Late","Pos Late",164196,19258,402,"Pos Late",0.129834453351592
0.0448764797787561,0.092024837394736,1.15355288509379,0.249546586750988,0.708243703619547,-5.34687263480392,1004,"1004","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing",4324,"NAMED","LRFVTYWOQMYALW-UHFFFAOYSA-N","O=C(N1)C(N=CN2)=C2NC1=O","xanthine","xanthine","69-89-6",1151,"HMDB0000292","C00385",1188,NA,NA,NA,3147,3147,3147,305,305,305,147146,147146,147146,"Polar","Polar","Polar",147146,3147,305,"Polar",0.129221417159802
-0.0484889107420888,0.0324019141190177,-1.15288220145826,0.249821658600172,0.708243703619547,-5.34759553566866,100002873,"100002873","Lipid","Lysophospholipid",2700,"NAMED","SKJMUADLQLZAGH-WJOKGBTCSA-N","CCCCCCCCCCCCCCCCCCCCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O","1-lignoceroyl-GPC (24:0)","1-lignoceroyl-GPC (24:0)","325171-59-3",24766539,"HMDB0010405",NA,24779481,"LPC 24:0","LPC 24:0","LPC 24:0/0:0",49617,49617,49617,402,402,402,161405,161405,161405,"Pos Late","Pos Late","Pos Late",161405,49617,402,"Pos Late",-0.129146286933031
-0.0944768556982323,-0.276874476947867,-1.15171081882136,0.250302132454205,0.708243703619547,-5.34885742367569,100003470,"100003470","Lipid","Progestin Steroids",3351,"NAMED","ZFFFJLDTCLJDHL-JQYCEVDMSA-N","[H][C@]12CC[C@]3([C@@]4(CC[C@]([C@@H](O)C)([C@]4(CC[C@@]3([C@]1(CC[C@@H](O[C@@H]5O[C@H]([C@](O)=O)[C@H]([C@@H]([C@H]5O)O)O)C2)C)[H])C)[H])[H])[H]","pregnanediol-3-glucuronide","pregnanediol-3-glucuronide","1852-49-9",110346,"HMDB0010318",NA,123796,NA,NA,NA,40708,40708,40708,209,209,209,143065,143065,143065,"Neg","Neg","Neg",143065,40708,209,"Neg",-0.129015068220536
-0.0835960494278969,-0.0207286687236795,-1.15091918684513,0.250627208353695,0.708243703619547,-5.34970950007756,100001278,"100001278","Lipid","Long Chain Monounsaturated Fatty Acid",1576,"NAMED","GDTXICBNEOEPAZ-FPLPWBNLSA-N","O=C(O)CCCCCCCC/C=C\CCCCCC","heptadecenoate (17:1)","heptadecenoate (17:1)","29743-97-3",4471860,"HMDB0060038",NA,5312435,NA,NA,NA,33971,33971,33971,209,209,209,126129,126129,126129,"Neg","Neg","Neg",126129,33971,209,"Neg",-0.128926389316292
0.0513037110185945,0.0834721554170599,1.14947417824512,0.251221350306146,0.708243703619547,-5.35126334366527,100008990,"100008990","Lipid","Phosphatidylethanolamine (PE)",2461,"NAMED","DRIVXEVMDWCWLI-CAQMIEAISA-N","O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*","1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*",NA,7825750,"HMDB0005323","C05210",9546800,"PE 36:4","PE 16:0_20:4","Unknown",52464,52464,52464,402,402,402,165131,165131,165131,"Pos Late","Pos Late","Pos Late",165131,52464,402,"Pos Late",0.12876451892308
0.0460773680832959,-0.00913123586082257,1.14797102779847,0.251840445406462,0.708243703619547,-5.35287765487406,100001948,"100001948","Energy","TCA Cycle",1487,"NAMED","HAEVNYBCYZZDFL-UHFFFAOYSA-N","[O-]C(CC(C[N+](C)(C)C)OC(CCC(O)=O)=O)=O","succinylcarnitine (C4-DC)","succinylcarnitine (C4-DC)","256928-74-2",28639166,"HMDB0061717",NA,71464481,NA,NA,NA,37058,37058,37058,400,400,400,156287,156287,156287,"Pos Early","Pos Early","Pos Early",156287,37058,400,"Pos Early",0.128596135458888
-0.093239113427708,0.0832676758200441,-1.14752493039198,0.252024382846436,0.708243703619547,-5.35335633909257,452,"452","Lipid","Long Chain Monounsaturated Fatty Acid",1574,"NAMED","SECPZKHBENQXJG-FPLPWBNLSA-N","CCCCCC\C=C/CCCCCCCC(O)=O","palmitoleate (16:1n7)","palmitoleate (16:1n7)","373-49-9",393216,"HMDB0003229","C08362",445638,NA,NA,NA,33447,33447,33447,209,209,209,126083,126083,126083,"Neg","Neg","Neg",126083,33447,209,"Neg",-0.128546163463843
-0.0747087933878884,-0.0760831595097509,-1.13903356318944,0.25554354642183,0.712929459220323,-5.36243282125904,100005351,"100005351","Lipid","Lysophospholipid",2686,"NAMED","PDIGSOAOQOXRDU-GUTOPQIJSA-N","C[N+](CCOP(OCC(O)COC(CCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)([O-])=O)(C)C","1-eicosapentaenoyl-GPC (20:5)*","1-eicosapentaenoyl-GPC (20:5)*",NA,NA,"HMDB0010397",NA,NA,"LPC 20:5","LPC 20:5","LPC 20:5/0:0",44563,44563,44563,402,402,402,159609,159609,159609,"Pos Late","Pos Late","Pos Late",159609,44563,402,"Pos Late",-0.127594957396297
-0.174996120193442,-0.368356451858299,-1.12329067900717,0.262158488389575,0.715198739335698,-5.37908367335969,100001403,"100001403","Xenobiotics","Xanthine Metabolism",4808,"NAMED","POQOTWQIYYNXAT-UHFFFAOYSA-N","O=C(NC(N)=C1NC(C)=O)N(C)C1=O","5-acetylamino-6-amino-3-methyluracil","5-acetylamino-6-amino-3-methyluracil","1196153-01-1",79659,"HMDB0004400","C16366",88299,NA,NA,NA,34424,34424,34424,305,305,305,165245,165245,165245,"Polar","Polar","Polar",165245,34424,305,"Polar",-0.125831433737779
-0.149783936185991,-0.440955036226928,-1.12302981943428,0.262269089885712,0.715198739335698,-5.37935764267525,100009332,"100009332","Lipid","Fatty Acid Metabolism (Acyl Choline)",1997,"NAMED","XUWOVXDQNYUPNL-WYTUUNCASA-N","O=C(CCC/[C-]=C/C/C=C/C/C=C/C/C=C/CCCCC)OCC[N+](C)(C)C","arachidonoylcholine","arachidonoylcholine",NA,NA,"HMDB0240583",NA,122198216,NA,NA,NA,53261,53261,53261,402,402,402,179347,179347,179347,"Pos Late","Pos Late","Pos Late",179347,53261,402,"Pos Late",-0.125802212152774
-0.0215480174030297,0.00675830619756314,-1.1174655773419,0.264635626609272,0.715198739335698,-5.38518675132516,100001263,"100001263","Lipid","Lysophospholipid",2650,"NAMED","ASWBNKHCZGQVJV-UHFFFAOYSA-N","O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCCCCCCCCCC)=O","1-palmitoyl-GPC (16:0)","1-palmitoyl-GPC (16:0)","17364-16-8",78064,"HMDB0010382","C04102",86554,"LPC 16:0","LPC 16:0","LPC 16:0/0:0",33955,33955,33955,402,402,402,158599,158599,158599,"Pos Late","Pos Late","Pos Late",158599,33955,402,"Pos Late",-0.125178903713353
