"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM","PTSDBioPriority_v8"
0.082867086977185,1.05454065358778,2.2155872912578,0.027462159327525,0.791419560070747,-3.49455996053277,NA,"Glycolytic_Ratio",NA,NA,NA,NA,NA,NA,"Glycolytic_Ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.036248321131179,-0.0190397912145589,-2.20930451818571,0.0279002760387315,0.791419560070747,-3.5064944561881,563,"563","Amino Acid","Glutamate Metabolism",47,"NAMED","ZDXPYRJPNDTMRX-VKHMYHEASA-N","OC([C@@H](N)CCC(N)=O)=O","glutamine","glutamine","56-85-9",5746,"HMDB0000641","C00064",5961,NA,NA,NA,53,53,53,400,400,400,155293,155293,155293,"Pos Early","Pos Early","Pos Early",155293,53,400,"Pos Early",FALSE
0.158050042975992,-0.0861814465957226,2.20085249897194,0.0284997788265526,0.791419560070747,-3.52250701317661,100000672,"100000672","Lipid","Phosphatidylcholine (PC)",2307,"NAMED","RFVFQQWKPSOBED-PSXMRANNSA-N","CCCCCCCCCCCCCCCC(O[C@](COC(CCCCCCCCCCCCC)=O)(COP([O-])(OCC[N+](C)(C)C)=O)[H])=O","1-myristoyl-2-palmitoyl-GPC (14:0/16:0)","1-myristoyl-2-palmitoyl-GPC (14:0/16:0)","69525-80-0",114798,"HMDB0007869",NA,129657,"PC 30:0","PC 14:0_16:0","Unknown",19258,19258,19258,402,402,402,164196,164196,164196,"Pos Late","Pos Late","Pos Late",164196,19258,402,"Pos Late",TRUE
0.136396350476147,-0.0780012171139734,2.19696827618859,0.0287788930934817,0.791419560070747,-3.52984415243813,100022013,"100022013","Lipid","Corticosteroids",3378,"NAMED","OZINUFSVVJAFHD-LUPKFNMHSA-N","[H][C@@]12[C@@]3(C)CC[C@@H](OC4OC(C(O)=O)C(O)C(O)C4O)C[C@@]3([H])CC[C@@]1([H])[C@]5([H])CC[C@@](C(CO)=O)(O)[C@@]5(C)C[C@@H]2O","tetrahydrocortisol glucuronide","tetrahydrocortisol glucuronide",NA,NA,NA,NA,NA,NA,NA,NA,64411,64411,64411,209,209,209,237545,237545,237545,"Neg","Neg","Neg",237545,64411,209,"Neg",TRUE
0.3475142198668,0.0294349807246982,2.13524874445536,0.0335416739831898,0.817776289861402,-3.64475064093161,100021502,"100021502","Lipid","Medium Chain Fatty Acid",1543,"NAMED","WXBXVVIUZANZAU-CMDGGOBGSA-N","CCCCCCC/C=C/C(O)=O","(2 or 3)-decenoate (10:1n7 or n8)","(2 or 3)-decenoate (10:1n7 or n8)",NA,NA,"HMDB0340520,HMDB0340524",NA,NA,NA,NA,NA,63436,63436,63436,209,209,209,222605,222605,222605,"Neg","Neg","Neg",222605,63436,209,"Neg",TRUE
0.0815447710116395,-0.0230437885115823,2.12988964956235,0.0339855081500842,0.817776289861402,-3.65457869547218,100001567,"100001567","Lipid","Lysophospholipid",2715,"NAMED","YVYMBNSKXOXSKW-HXUWFJFHSA-N","O=P(OCC[NH3+])([O-])OC[C@H](O)COC(CCCCCCCCCCCCCCC)=O","1-palmitoyl-GPE (16:0)","1-palmitoyl-GPE (16:0)","53862-35-4",7826019,"HMDB0011503",NA,9547069,"LPE 16:0","LPE 16:0","LPE 16:0/0:0",35631,35631,35631,402,402,402,158748,158748,158748,"Pos Late","Pos Late","Pos Late",158748,35631,402,"Pos Late",TRUE
0.338272241518104,-0.39508067866423,2.07705012927771,0.038638368661117,0.875045407913533,-3.75020196724165,100001106,"100001106","Xenobiotics","Xanthine Metabolism",4801,"NAMED","OTSBKHHWSQYEHK-UHFFFAOYSA-N","CN1C(N(C(N2)=C(C1=O)NC2=O)C)=O","1,3-dimethylurate","1,3-dimethylurate","944-73-0",63527,"HMDB0001857",NA,70346,NA,NA,NA,32391,32391,32391,209,209,209,125804,125804,125804,"Neg","Neg","Neg",125804,32391,209,"Neg",TRUE
0.07345659081222,-0.020974267003773,2.03109844115567,0.0431168054298732,0.886203651243121,-3.83146890671253,100000626,"100000626","Lipid","Sphingosines",3225,"NAMED","DUYSYHSSBDVJSM-KRWOKUGFSA-N","OP([O-])(OC[C@@]([H])([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[NH3+])=O","sphingosine 1-phosphate","sphingosine 1-phosphate","26993-30-6",4446673,"HMDB0000277","C06124",5283560,NA,NA,NA,34445,34445,34445,402,402,402,158668,158668,158668,"Pos Late","Pos Late","Pos Late",158668,34445,402,"Pos Late",TRUE
0.369840197997017,-0.527443071293578,1.95289247200009,0.0517517733154726,0.886203651243121,-3.96572187458607,100001405,"100001405","Xenobiotics","Xanthine Metabolism",4805,"NAMED","MVOYJPOZRLFTCP-UHFFFAOYSA-N","O=C(N1C)NC2=C(NC=N2)C1=O","1-methylxanthine","1-methylxanthine","6136-37-4",72464,"HMDB0010738","C16358",80220,NA,NA,NA,34389,34389,34389,209,209,209,126906,126906,126906,"Neg","Neg","Neg",126906,34389,209,"Neg",TRUE
0.354168982617958,-0.569792387941302,1.91547782393639,0.056371709435993,0.886203651243121,-4.0281384250345,100000437,"100000437","Xenobiotics","Xanthine Metabolism",4798,"NAMED","ZFXYFBGIUFBOJW-UHFFFAOYSA-N","O=C(N1C)C(N=CN2)=C2N(C)C1=O","theophylline","theophylline","58-55-9",2068,"HMDB0001889","C07130",2153,NA,NA,NA,18394,18394,18394,209,209,400,125760,125760,155669,"Neg","Neg","Pos Early",155669,18394,400,"Pos Early",TRUE
0.0540708107433922,-0.0616939918406039,1.89904373780757,0.0585071361102407,0.886203651243121,-4.05518139357798,100001272,"100001272","Lipid","Lysophospholipid",2663,"NAMED","YAMUFBLWGFFICM-PTGWMXDISA-N","O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","1-oleoyl-GPC (18:1)","1-oleoyl-GPC (18:1)","19420-56-5",17240641,"HMDB0002815","C03916",16081932,"LPC 18:1","LPC 18:1","LPC 18:1/0:0",48258,48258,48258,402,402,402,160285,160285,160285,"Pos Late","Pos Late","Pos Late",160285,48258,402,"Pos Late",TRUE
0.247959494287334,-0.0412554196516378,1.86268473160792,0.0634732543827475,0.886203651243121,-4.11421061792565,100002488,"100002488","Lipid","Secondary Bile Acid Metabolism",3579,"NAMED","RUDATBOHQWOJDD-DNMBCGTGSA-N","O=C(O)CC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C","isoursodeoxycholate","isoursodeoxycholate","78919-26-3",113205,"HMDB0000686","C17662",127601,NA,NA,NA,57577,57577,57577,209,209,209,212130,212130,212130,"Neg","Neg","Neg",212130,57577,209,"Neg",TRUE
0.336800126080105,-0.481988213424129,1.85203825338393,0.0649918863324212,0.886203651243121,-4.13128435531298,100001399,"100001399","Xenobiotics","Xanthine Metabolism",4802,"NAMED","NOFNCLGCUJJPKU-UHFFFAOYSA-N","CN1C(NC(N2)=C(C1=O)N(C)C2=O)=O","1,7-dimethylurate","1,7-dimethylurate","33868-03-0",82720,"HMDB0011103","C16356",91611,NA,NA,NA,34400,34400,34400,209,209,209,126924,126924,126924,"Neg","Neg","Neg",126924,34400,209,"Neg",TRUE
0.128283418024304,-0.00218958316225054,1.83852983155357,0.0669619838490982,0.886203651243121,-4.15281046372212,100001468,"100001468","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism",4527,"NAMED","JLQSXXWTCJPCBC-UHFFFAOYSA-N","O=C(C1=C([H])N(C(C([H])=C1[H])=O)C([H])([H])[H])N([H])[H]","N1-methyl-2-pyridone-5-carboxamide","N1-methyl-2-pyridone-5-carboxamide","701-44-0",62899,"HMDB0004193","C05842",69698,NA,NA,NA,40469,40469,40469,400,209,209,156740,143005,143005,"Pos Early","Neg","Neg",156740,40469,400,"Pos Early",TRUE
0.286667387997405,-0.32901238725315,1.81998129232307,0.0697473977920839,0.886203651243121,-4.18211777170162,100001400,"100001400","Xenobiotics","Xanthine Metabolism",4799,"NAMED","QFDRTQONISXGJA-UHFFFAOYSA-N","CN1C(NC(N2)=C(C1=O)NC2=O)=O","1-methylurate","1-methylurate","708-79-2",62926,"HMDB0003099","C16359",69726,NA,NA,NA,34395,34395,34395,400,400,400,156098,156098,156098,"Pos Early","Pos Early","Pos Early",156098,34395,400,"Pos Early",TRUE
0.107578436607705,-0.0915814320026178,1.80751890694828,0.0716720234826355,0.886203651243121,-4.2016459127048,100001563,"100001563","Lipid","Lysophospholipid",2646,"NAMED","IGZPHNNYPPAPLA-OAQYLSRUSA-N","OC[C@](OC(CCCCCCCCCCCCC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O","2-myristoyl-GPC (14:0)*","2-myristoyl-GPC (14:0)*",NA,21403166,"HMDB0010379",NA,460604,"LPC 14:0","LPC 14:0","LPC 0:0/14:0",35626,35626,35626,402,402,402,158743,158743,158743,"Pos Late","Pos Late","Pos Late",158743,35626,402,"Pos Late",TRUE
0.135089142263612,-0.121832449706038,1.80413681788243,0.0722018146906754,0.886203651243121,-4.20692294321115,100022127,"100022127","Lipid","Corticosteroids",3391,"NAMED","QUOCEDQXFGCYTL-QMELEVSMSA-N","[H][C@@]12C[C@H](OC3C(O)C(O)C(O)C(C(O)=O)O3)CC[C@]1(C)[C@@]([C@@]4([H])CC2)([H])C(C[C@@]5(C)[C@@]4([H])CC[C@]5(O)C(CO)=O)=O","tetrahydrocortisone glucuronide (5)","tetrahydrocortisone glucuronide (5)",NA,NA,NA,NA,NA,NA,NA,NA,64591,64591,64591,209,209,209,238327,238327,238327,"Neg","Neg","Neg",238327,64591,209,"Neg",TRUE
0.225234029009586,-0.140920648254376,1.7638036854032,0.0787717297953002,0.886203651243121,-4.26911038713376,100009346,"100009346","Lipid","Phosphatidylcholine (PC)",2304,"NAMED","CITHEXJVPOWHKC-UHFFFAOYSA-N","CCCCCCCCCCCCCC(OCC(OC(CCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O","phosphatidylcholine (14:0/14:0, 16:0/12:0)","phosphatidylcholine (14:0/14:0, 16:0/12:0)",NA,NA,"HMDB0007866",NA,NA,"PC 28:0","Unknown","Unknown",53177,53177,53177,402,402,402,166606,166606,166606,"Pos Late","Pos Late","Pos Late",166606,53177,402,"Pos Late",TRUE
0.078607293805448,-0.116114051717326,1.76207351043707,0.0790638287894502,0.886203651243121,-4.27174627205359,100016019,"100016019","Lipid","Phosphatidylcholine (PC)",2322,"NAMED","NPGWXTIWUUFYAB-DIPNUNPCSA-N","O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCCCCCCCCC)=O","1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*","1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*",NA,24766642,"HMDB0007967",NA,24778680,"PC 31:0","PC 15:0_16:0","Unknown",57757,57757,57757,402,402,402,213377,213377,213377,"Pos Late","Pos Late","Pos Late",213377,57757,402,"Pos Late",TRUE
-0.24446224193359,-0.392307989094655,-1.76023062792861,0.0793765972742241,0.886203651243121,-4.27455326417012,100001398,"100001398","Xenobiotics","Xanthine Metabolism",4803,"NAMED","HMLZLHKHNBLLJD-UHFFFAOYSA-N","CN1C(NC(C(N2C)=C1NC2=O)=O)=O","3,7-dimethylurate","3,7-dimethylurate","13087-49-5",74994,"HMDB0001982","C16360",83126,NA,NA,NA,34399,34399,34399,209,209,209,126922,126922,126922,"Neg","Neg","Neg",126922,34399,209,"Neg",TRUE
0.0773471834121208,-0.00748154238242801,1.75722362549156,0.0798885760222358,0.886203651243121,-4.27912550582117,100002871,"100002871","Lipid","Lysophospholipid",2692,"NAMED","ZOJBSSVHFSBHMP-JJJSWPRASA-N","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O","1-adrenoyl-GPC (22:4)*","1-adrenoyl-GPC (22:4)*",NA,NA,"HMDB0010401",NA,52924039,"LPC 22:4","LPC 22:4","LPC 22:4/0:0",52698,52698,52698,402,402,402,165471,165471,165471,"Pos Late","Pos Late","Pos Late",165471,52698,402,"Pos Late",TRUE
0.0800873531180147,0.0318105858508489,1.74832183332709,0.0814200430643756,0.886203651243121,-4.292616173304,100001876,"100001876","Lipid","Sphingolipid Synthesis",3063,"NAMED","YHEDRJPUIRMZMP-UHFFFAOYSA-N","OP(O)(OCC(C(CCCCCCCCCCCCCCC)O)N)=O","sphinganine-1-phosphate","sphinganine-1-phosphate","19794-97-9",505,"HMDB0001383",NA,520,NA,NA,NA,52605,52605,52605,402,402,402,165336,165336,165336,"Pos Late","Pos Late","Pos Late",165336,52605,402,"Pos Late",TRUE
0.0376842124238375,-0.0212338981174837,1.73683799382052,0.0834306793245468,0.886203651243121,-4.30992004040358,100001263,"100001263","Lipid","Lysophospholipid",2650,"NAMED","ASWBNKHCZGQVJV-UHFFFAOYSA-N","O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCCCCCCCCCC)=O","1-palmitoyl-GPC (16:0)","1-palmitoyl-GPC (16:0)","17364-16-8",78064,"HMDB0010382","C04102",86554,"LPC 16:0","LPC 16:0","LPC 16:0/0:0",33955,33955,33955,402,402,402,158599,158599,158599,"Pos Late","Pos Late","Pos Late",158599,33955,402,"Pos Late",TRUE
0.131219828066616,-0.229216512457317,1.72222990858566,0.086046957796838,0.886203651243121,-4.33177164669748,100002026,"100002026","Lipid","Androgenic Steroids",3435,"NAMED","VPDALJSLCNNODJ-BVKUPEMCSA-N","O[C@@H]1CCC2C3CCC4=C[C@H](OS(=O)(O)=O)CC[C@]4(C)C3CC[C@@]21C","androstenediol (3alpha, 17alpha) monosulfate (2)","androstenediol (3alpha, 17alpha) monosulfate (2)",NA,NA,NA,NA,NA,NA,NA,NA,37207,37207,37207,209,209,209,144213,144213,144213,"Neg","Neg","Neg",144213,37207,209,"Neg",TRUE
0.0438213054418818,0.0245491743831916,1.70301327303888,0.0895896505332889,0.886203651243121,-4.36024200231045,1539,"1539","Lipid","Phosphatidylcholine (PC)",2328,"NAMED","WTJKGGKOPKCXLL-PFDVCBLKSA-N","O=C(CCCCCCC/C=C\CCCCCCCC)O[C@@H](COC(CCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","1-palmitoyl-2-oleoyl-GPC (16:0/18:1)","1-palmitoyl-2-oleoyl-GPC (16:0/18:1)","26853-31-6,26853-31-6",4940699,"HMDB0007972","C13875",6436017,"PC 34:1","PC 16:0_18:1","Unknown",52461,52461,52461,402,402,402,165127,165127,165127,"Pos Late","Pos Late","Pos Late",165127,52461,402,"Pos Late",TRUE
0.129423100943237,-0.00673996990101626,1.7029997879456,0.0895925054119911,0.886203651243121,-4.36026270671186,55,"55","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism",4519,"NAMED","LDHMAVIPBRSVRG-UHFFFAOYSA-N","C[N+]1=CC(C([NH-])=O)=CC=C1","1-methylnicotinamide","1-methylnicotinamide","1005-24-9",8305504,"HMDB0000699","C02918",457,NA,NA,NA,27665,27665,27665,400,400,400,155829,155829,155829,"Pos Early","Pos Early","Pos Early",155829,27665,400,"Pos Early",TRUE
0.0969493499604628,-0.106385937498744,1.68152832661674,0.0936896266485372,0.886203651243121,-4.39170352239327,100001383,"100001383","Lipid","Lysophospholipid",2645,"NAMED","VXUOFDJKYGDUJI-OAQYLSRUSA-N","CCCCCCCCCCCCCC(OC[C@](O)([H])COP(OCC[N+](C)(C)C)([O-])=O)=O","1-myristoyl-GPC (14:0)","1-myristoyl-GPC (14:0)","20559-16-4",405289,"HMDB0010379","C04230",460604,"LPC 14:0","LPC 14:0","LPC 14:0/0:0",45453,45453,45453,402,402,402,159645,159645,159645,"Pos Late","Pos Late","Pos Late",159645,45453,402,"Pos Late",TRUE
0.0828472600969163,-0.0568557465856966,1.67933530088693,0.0941164606860194,0.886203651243121,-4.39489280355493,273,"273","Lipid","Corticosteroids",3383,"NAMED","MFYSYFVPBJMHGN-ZPOLXVRWSA-N","O[C@@]1([C@@](CO)=O)[C@](C2)(C)[C@](CC1)([H])[C@@](CCC3=CC4=O)([H])[C@]([C@@]3(C)CC4)([H])C2=O","cortisone","cortisone","53-06-5",361685,"HMDB0002802","C00762",222786,NA,NA,NA,1769,1769,1769,209,209,209,124819,124819,124819,"Neg","Neg","Neg",124819,1769,209,"Neg",TRUE
0.0984525623302076,-0.0824521683190436,1.67011136778591,0.0959289205807874,0.886203651243121,-4.40826239256771,100001994,"100001994","Lipid","Androgenic Steroids",3432,"NAMED","UWPTUYJASNIIJM-QJIZPQHZSA-N","C[C@]12C(CCC3C1CC[C@]4(C3CC[C@@H]4OS(=O)(O)=O)C)=C[C@H](CC2)OS(=O)(O)=O","androstenediol (3beta,17beta) disulfate (2)","androstenediol (3beta,17beta) disulfate (2)",NA,NA,"HMDB0240313",NA,87120982,NA,NA,NA,37203,37203,37203,209,209,209,144269,144269,144269,"Neg","Neg","Neg",144269,37203,209,"Neg",TRUE
0.0276026716984783,0.00201777752875709,1.6579861651243,0.0983537313557291,0.886203651243121,-4.4257268029071,1537,"1537","Lipid","Phosphatidylcholine (PC)",2331,"NAMED","JLPULHDHAOZNQI-ZTIMHPMXSA-N","O=P([O-])(OC[C@@H](COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)OCC[N+](C)(C)C","1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)","1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)","40811-94-7",4450224,"HMDB0007973",NA,5287971,"PC 34:2","PC 16:0_18:2","Unknown",42446,42446,42446,402,402,402,165129,165129,165129,"Pos Late","Pos Late","Pos Late",165129,42446,402,"Pos Late",TRUE
0.21192362846406,-0.0743277093451818,1.65684241895835,0.0985853384074242,0.886203651243121,-4.42736850171543,100001279,"100001279","Lipid","Secondary Bile Acid Metabolism",3595,"NAMED","DKPMWHFRUGMUKF-OAEKOJLISA-N","C[C@]12CC[C@@H](O)C[C@@]1([H])[C@@H](O)[C@@H](O)C3C2CC[C@@]4(C)C3CCC4C(CCC(O)=O)C","hyocholate (gamma-muricholate)","hyocholate","547-75-1",21403098,"HMDB0000760","C17649",92805,NA,NA,NA,34093,34093,34093,209,209,209,126896,126896,126896,"Neg","Neg","Neg",126896,34093,209,"Neg",TRUE
0.168708561285941,-0.354684949205425,1.64716543930705,0.10055929150417,0.886203651243121,-4.44120768283203,100002003,"100002003","Lipid","Pregnenolone Steroids",3318,"NAMED","YNTXPDSHGMGJJG-WGKOQXAXSA-N","C[C@@]1([C@H]2[C@@](COS(=O)(O)=O)=O)[C@](CC2)([H])[C@@](CC=C3[C@@]4(CC[C@H](O)C3)C)([H])[C@@]4([H])CC1","21-hydroxypregnenolone monosulfate (1)","21-hydroxypregnenolone monosulfate (1)","88378-34-1",152343,NA,NA,174681,NA,NA,NA,37174,37174,37174,209,209,209,144212,144212,144212,"Neg","Neg","Neg",144212,37174,209,"Neg",TRUE
