"logFC","AveExpr","t","P.Value","adj.P.Val","B","CHEM_ID","Original_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","COMP_ID_1","COMP_ID_2","COMP_ID_3","LIB_ID_1","LIB_ID_2","LIB_ID_3","CHRO_LIB_ENTRY_ID_1","CHRO_LIB_ENTRY_ID_2","CHRO_LIB_ENTRY_ID_3","PLATFORM_1","PLATFORM_2","PLATFORM_3","CHRO_LIB_ENTRY_ID","COMP_ID","LIB_ID","PLATFORM"
-0.0286927292641774,-0.52999865536743,-0.226275809943195,0.821070632226704,0.941513722490778,-6.0042165406432,100000708,"100000708","Amino Acid","Leucine, Isoleucine and Valine Metabolism",358,"NAMED","GWYFCOCPABKNJV-UHFFFAOYSA-N","CC(C)CC(O)=O","isovalerate (i5:0)","isovalerate (C5)","503-74-2",10001,"HMDB0000718","C08262",10430,NA,NA,NA,44656,44656,44656,209,209,209,126996,126996,126996,"Neg","Neg","Neg",126996,44656,209,"Neg"
0.0114276482109645,0.0245183275702232,0.222751033447593,0.823811637890002,0.941513722490778,-6.0049641559745,1024,"1024","Cofactors and Vitamins","Pantothenate and CoA Metabolism",4540,"NAMED","GHOKWGTUZJEAQD-ZETCQYMHSA-N","O=C(NCCC(O)=O)[C@H](O)C(C)(C)CO","pantothenate","pantothenate (Vitamin B5)","137-08-6",6361,"HMDB0000210","C00864",6613,NA,NA,NA,1508,1508,1508,209,209,209,124797,124797,124797,"Neg","Neg","Neg",124797,1508,209,"Neg"
-0.0104582008028695,-0.161902113656252,-0.222645769140942,0.823893528905783,0.941513722490778,-6.00498630237843,100021707,"100021707","Xenobiotics","Chemical",6474,"NAMED","AJSVSHDVMDXRFN-UHFFFAOYSA-N","OC(C1=C(O)C(Cl)=CC(Br)=C1O)=O","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",NA,NA,"HMDB0242162",NA,134581543,NA,NA,NA,63681,63681,63681,209,209,209,223106,223106,223106,"Neg","Neg","Neg",223106,63681,209,"Neg"
-0.0267821892909647,-0.032472884418872,-0.216703189560978,0.828519687312863,0.941513722490778,-6.00621957957054,100004322,"100004322","Xenobiotics","Food Component/Plant",5457,"NAMED","VSTZVCJQGSLNLL-UHFFFAOYSA-N","NC1=CC=CC=C1OS(O)(=O)=O","2-aminophenol sulfate","2-aminophenol sulfate",NA,158022,"HMDB0061116",NA,181670,NA,NA,NA,43266,43266,43266,209,209,209,143737,143737,143737,"Neg","Neg","Neg",143737,43266,209,"Neg"
0.015217335291462,-0.125964127504683,0.216521722025349,0.828661050274417,0.941513722490778,-6.00625671509596,100002293,"100002293","Peptide","Dipeptide",952,"NAMED","GKZIWHRNKRBEOH-HOTGVXAUSA-N","N[C@H](C(N[C@H](C(O)=O)CC1=CC=CC=C1)=O)CC2=CC=CC=C2","phenylalanylphenylalanine","phenylalanylphenylalanine","2577-40-4",5361193,"HMDB0013302",NA,6993090,NA,NA,NA,38150,38150,38150,209,209,209,127713,127713,127713,"Neg","Neg","Neg",127713,38150,209,"Neg"
-0.0105092139333114,-0.0176598718782427,-0.183343802262746,0.854595558294047,0.956843713885857,-6.01252351559377,100002500,"100002500","Amino Acid","Histidine Metabolism",84,"NAMED","NRXIKWMTVXPVEF-BYPYZUCNSA-N","OC([C@@H](NC=N)CCC(O)=O)=O","formiminoglutamate","formiminoglutamate","816-90-0",388370,"HMDB0000854","C00439",439233,NA,NA,NA,43493,43493,43493,400,400,400,157017,157017,157017,"Pos Early","Pos Early","Pos Early",157017,43493,400,"Pos Early"
-0.0162332553768407,-0.0549214963195641,-0.183289710795588,0.854637977447368,0.956843713885857,-6.01253288364366,913,"913","Carbohydrate","Glycogen Metabolism",1339,"NAMED","GUBGYTABKSRVRQ-ASMJPISFSA-N","O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@H](O[C@@H]2CO)O)O)O)O","maltose","maltose","6363-53-7",388469,"HMDB0000163","C00208",10991489,NA,NA,NA,15586,15586,15586,305,305,305,146486,146486,146486,"Polar","Polar","Polar",146486,15586,305,"Polar"
0.0262982180360343,-0.106751731153286,0.179513922505302,0.857600028531436,0.956843713885857,-6.01317997875153,100021363,"100021363","Xenobiotics","Food Component/Plant",5425,"NAMED","LOODYTDRRBLQNH-UHFFFAOYSA-N","OC1=CC=C(C=C1OC)C(NCC(O)=O)=O","vanilloylglycine","vanilloylglycine",NA,2340857,"HMDB0060026",NA,3083688,NA,NA,NA,63853,63853,63853,209,209,209,223434,223434,223434,"Neg","Neg","Neg",223434,63853,209,"Neg"
-0.00717584362586277,-0.0380266211247402,-0.178787820968379,0.858169876556608,0.956843713885857,-6.01330287420277,1224,"1224","Amino Acid","Glutathione Metabolism",588,"NAMED","KDJVKDYFFTWHBO-UHFFFAOYSA-N","O=C(NCC(O)=O)C(N)CSSCC(N)C(NCC(O)=O)=O","cys-gly, oxidized","cys-gly, oxidized","7729-20-6",295316,"HMDB0242125",NA,333293,NA,NA,NA,18368,18368,18368,400,400,400,155661,155661,155661,"Pos Early","Pos Early","Pos Early",155661,18368,400,"Pos Early"
-0.0246938406900749,-0.589563640398815,-0.178318994979508,0.858537852870187,0.956843713885857,-6.01338196018746,100004112,"100004112","Xenobiotics","Benzoate Metabolism",4707,"NAMED","HFDKYCXWNHNKAF-UHFFFAOYSA-N","OC1=C(C)C=CC=C1OS(O)(=O)=O","3-methyl catechol sulfate (1)","3-methyl catechol sulfate (1)",NA,NA,"HMDB0240663,HMDB0240662",NA,118431379,NA,NA,NA,46165,46165,46165,209,209,209,144278,144278,144278,"Neg","Neg","Neg",144278,46165,209,"Neg"
